step, train_loss, train_time, train_acc, last_char_acc
123, 2.2861, 8.28, 0.3076, 0.3125
124, 2.3553, 8.31, 0.2886, 0.3125
125, 2.3093, 8.34, 0.3018, 0.2812
126, 2.3024, 8.37, 0.3159, 0.2812
127, 2.3209, 8.39, 0.2959, 0.3438
128, 2.3654, 8.42, 0.2871, 0.4062
129, 2.3002, 8.45, 0.3125, 0.2812
130, 2.3183, 8.49, 0.2988, 0.3125
131, 2.2468, 8.52, 0.3267, 0.3438
132, 2.3848, 8.54, 0.2803, 0.2500
133, 2.2242, 8.57, 0.3350, 0.2500
134, 2.3266, 8.60, 0.2944, 0.2500
135, 2.3013, 8.63, 0.3174, 0.2812
136, 2.2120, 8.66, 0.3374, 0.4062
137, 2.2911, 8.69, 0.2886, 0.3438
138, 2.2541, 8.72, 0.3325, 0.3125
139, 2.2748, 8.74, 0.3018, 0.2500
140, 2.1797, 8.77, 0.3384, 0.3750
141, 2.3058, 8.80, 0.2905, 0.2188
142, 2.1964, 8.83, 0.3281, 0.4688
143, 2.2592, 8.86, 0.3228, 0.2812
144, 2.3211, 8.89, 0.2876, 0.3438
145, 2.2772, 8.91, 0.3115, 0.2188
146, 2.2704, 8.94, 0.3296, 0.3125
147, 2.2410, 8.97, 0.3359, 0.3438
148, 2.2439, 8.99, 0.3188, 0.3750
149, 2.2904, 9.02, 0.3135, 0.3438
150, 2.3174, 9.05, 0.3027, 0.3438
151, 2.2462, 9.08, 0.3213, 0.3438
152, 2.2595, 9.10, 0.3252, 0.4062
153, 2.1836, 9.13, 0.3389, 0.3750
154, 2.1290, 9.16, 0.3501, 0.3125
155, 2.2039, 9.19, 0.3311, 0.3125
156, 2.1983, 9.21, 0.3452, 0.3750
157, 2.1846, 9.24, 0.3296, 0.3438
158, 2.1646, 9.27, 0.3540, 0.3438
159, 2.2981, 9.30, 0.3022, 0.3750
160, 2.2455, 9.33, 0.3252, 0.3750
161, 2.1951, 9.35, 0.3369, 0.3750
162, 2.1862, 9.38, 0.3394, 0.2188
163, 2.1688, 9.41, 0.3374, 0.4062
164, 2.1172, 9.44, 0.3633, 0.4375
165, 2.2198, 9.47, 0.3276, 0.2500
166, 2.2110, 9.49, 0.3369, 0.3125
167, 2.2031, 9.52, 0.3384, 0.2812
168, 2.1570, 9.56, 0.3413, 0.4375
169, 2.1471, 9.59, 0.3560, 0.4375
170, 2.1967, 9.62, 0.3413, 0.4062
171, 2.2340, 9.64, 0.3164, 0.3750
172, 2.2221, 9.67, 0.3301, 0.3438
173, 2.2048, 9.70, 0.3198, 0.5000
174, 2.1323, 9.73, 0.3481, 0.2500
175, 2.1358, 9.75, 0.3511, 0.4062
176, 2.2061, 9.78, 0.3252, 0.3438
177, 2.2239, 9.81, 0.3198, 0.4062
178, 2.0958, 9.84, 0.3662, 0.3438
179, 2.0640, 9.86, 0.3599, 0.2188
180, 2.1494, 9.89, 0.3389, 0.3438
181, 2.2160, 9.92, 0.3306, 0.1562
182, 2.2051, 9.95, 0.3501, 0.3125
183, 2.1211, 9.98, 0.3721, 0.3438
184, 2.1413, 10.00, 0.3628, 0.4375
185, 2.0691, 10.03, 0.3799, 0.3438
186, 2.0918, 10.06, 0.3696, 0.4375
187, 2.1578, 10.09, 0.3506, 0.3750
188, 2.1967, 10.11, 0.3203, 0.3438
189, 2.0438, 10.14, 0.3926, 0.2812
190, 2.1291, 10.17, 0.3467, 0.4375
191, 2.1387, 10.20, 0.3418, 0.2500
192, 2.1231, 10.23, 0.3530, 0.2500
193, 2.1425, 10.26, 0.3457, 0.4688
194, 2.0907, 10.28, 0.3643, 0.3125
195, 2.1534, 10.31, 0.3525, 0.3125
196, 2.1126, 10.36, 0.3413, 0.2188
197, 2.0997, 10.38, 0.3677, 0.3125
198, 2.1585, 10.40, 0.3467, 0.4375
199, 2.1201, 10.43, 0.3545, 0.5312
200, 2.1131, 10.46, 0.3618, 0.2188
201, 2.1155, 10.48, 0.3701, 0.2812
202, 2.0422, 10.51, 0.3975, 0.2812
203, 2.0859, 10.53, 0.3584, 0.3438
204, 2.1310, 10.57, 0.3521, 0.3125
205, 2.1401, 10.59, 0.3501, 0.4688
206, 2.1220, 10.62, 0.3516, 0.4375
207, 2.0881, 10.66, 0.3521, 0.3438
208, 2.1053, 10.69, 0.3525, 0.4062
209, 2.1789, 10.71, 0.3477, 0.3438
210, 2.1139, 10.74, 0.3564, 0.2188
211, 2.0648, 10.77, 0.3682, 0.4375
212, 2.0063, 10.79, 0.3979, 0.4688
213, 2.0797, 10.82, 0.3618, 0.3438
214, 2.0761, 10.84, 0.3779, 0.5000
215, 2.0014, 10.87, 0.3906, 0.4062
216, 2.0487, 10.89, 0.3716, 0.2500
217, 1.9594, 10.91, 0.4067, 0.3750
218, 2.1031, 10.94, 0.3579, 0.3125
219, 2.1147, 10.96, 0.3481, 0.3438
220, 2.1063, 10.98, 0.3579, 0.4688
221, 2.0679, 11.01, 0.3770, 0.4062
222, 2.0860, 11.03, 0.3672, 0.3750
223, 2.0834, 11.05, 0.3716, 0.3438
224, 2.0137, 11.08, 0.3887, 0.4375
225, 2.1438, 11.10, 0.3589, 0.1875
226, 2.0526, 11.13, 0.3765, 0.3125
227, 2.0528, 11.15, 0.3623, 0.2188
228, 2.0466, 11.17, 0.3696, 0.3125
229, 2.0198, 11.19, 0.4004, 0.3438
230, 2.0901, 11.22, 0.3682, 0.4688
231, 2.0029, 11.24, 0.3857, 0.3750
232, 2.0083, 11.26, 0.3750, 0.3438
233, 2.0266, 11.29, 0.3970, 0.4062
234, 2.0415, 11.31, 0.3760, 0.2188
235, 2.1049, 11.34, 0.3672, 0.4062
236, 2.1094, 11.36, 0.3677, 0.5000
237, 2.0563, 11.38, 0.3730, 0.4375
238, 2.0337, 11.41, 0.3823, 0.4062
239, 2.0476, 11.43, 0.3828, 0.3438
240, 1.9893, 11.45, 0.4023, 0.4062
241, 2.0679, 11.48, 0.3682, 0.3438
242, 2.0946, 11.50, 0.3643, 0.5312
243, 2.1306, 11.52, 0.3428, 0.3438
244, 2.0428, 11.54, 0.3696, 0.3438
245, 2.0614, 11.57, 0.3818, 0.3438
246, 2.0457, 11.60, 0.3779, 0.4375
247, 2.0996, 11.62, 0.3687, 0.3438
248, 2.0368, 11.64, 0.3853, 0.4375
249, 2.0707, 11.67, 0.3750, 0.4062
250, 1.9532, 11.69, 0.3984, 0.5625
251, 2.0438, 11.72, 0.3784, 0.4062
252, 1.9869, 11.74, 0.3955, 0.3750
253, 2.0200, 11.76, 0.3730, 0.4062
254, 2.0415, 11.78, 0.3765, 0.4688
255, 2.0934, 11.81, 0.3730, 0.4062
256, 2.0488, 11.83, 0.3711, 0.4062
257, 2.0240, 11.85, 0.3823, 0.3750
258, 2.0253, 11.88, 0.3789, 0.4375
259, 2.0526, 11.90, 0.3740, 0.3438
260, 2.0461, 11.92, 0.3838, 0.4062
261, 1.9812, 11.95, 0.3965, 0.4062
262, 1.9790, 11.97, 0.4121, 0.4375
263, 2.1058, 11.99, 0.3711, 0.3125
264, 1.9656, 12.02, 0.3994, 0.4375
265, 1.9955, 12.04, 0.4038, 0.4688
266, 2.0000, 12.06, 0.4053, 0.4062
267, 1.9958, 12.08, 0.3818, 0.3750
268, 2.0324, 12.11, 0.3560, 0.3125
269, 1.9307, 12.13, 0.4019, 0.3750
270, 2.0859, 12.16, 0.3599, 0.5312
271, 2.0337, 12.18, 0.3828, 0.3750
272, 2.0130, 12.20, 0.3872, 0.3438
273, 2.0455, 12.22, 0.3960, 0.4375
274, 1.9900, 12.25, 0.3979, 0.3125
275, 2.0074, 12.27, 0.3774, 0.4062
276, 2.0159, 12.29, 0.3843, 0.4062
277, 1.9985, 12.32, 0.4004, 0.3125
278, 2.0602, 12.34, 0.3862, 0.3750
279, 2.1308, 12.36, 0.3613, 0.2500
280, 2.0337, 12.39, 0.3789, 0.5312
281, 1.8774, 12.41, 0.4219, 0.5000
282, 1.9753, 12.43, 0.4053, 0.3750
283, 2.0474, 12.46, 0.3779, 0.2500
284, 2.0573, 12.48, 0.3750, 0.4688
285, 1.9966, 12.51, 0.3857, 0.3750
286, 1.9579, 12.53, 0.4033, 0.3750
287, 1.9862, 12.55, 0.3916, 0.3750
288, 1.9680, 12.58, 0.4062, 0.5000
289, 1.9091, 12.60, 0.4092, 0.3438
290, 1.9501, 12.63, 0.3984, 0.7188
291, 1.9045, 12.65, 0.4214, 0.3125
292, 2.0276, 12.67, 0.3672, 0.3125
293, 2.0698, 12.70, 0.3711, 0.3438
294, 2.0036, 12.72, 0.3931, 0.4062
295, 1.9635, 12.75, 0.3960, 0.5000
296, 1.9247, 12.77, 0.4116, 0.3125
297, 1.9649, 12.79, 0.3862, 0.4062
298, 1.8942, 12.81, 0.4277, 0.5312
299, 2.0274, 12.84, 0.3784, 0.3438
300, 2.0807, 12.86, 0.3696, 0.3125
301, 2.0641, 12.89, 0.3804, 0.3125
302, 1.9619, 12.91, 0.4033, 0.3125
303, 1.9816, 12.93, 0.3999, 0.5625
304, 2.0258, 12.96, 0.3838, 0.3438
305, 1.9543, 12.98, 0.4111, 0.4688
306, 1.9056, 13.00, 0.4253, 0.5000
307, 1.8846, 13.03, 0.4297, 0.3750
308, 1.9561, 13.05, 0.3955, 0.4062
309, 1.8853, 13.07, 0.4180, 0.4375
310, 1.9644, 13.10, 0.3979, 0.2500
311, 1.9383, 13.12, 0.4229, 0.4062
312, 1.9315, 13.14, 0.4106, 0.3750
313, 1.9479, 13.17, 0.4180, 0.4688
314, 1.9991, 13.19, 0.3931, 0.4375
315, 2.0183, 13.21, 0.3867, 0.5000
316, 1.9360, 13.24, 0.4087, 0.5000
317, 1.9343, 13.26, 0.4146, 0.3438
318, 1.9147, 13.28, 0.4233, 0.5625
319, 1.9911, 13.31, 0.3975, 0.4688
320, 1.9725, 13.33, 0.3979, 0.3438
321, 1.9789, 13.35, 0.4033, 0.4375
322, 1.9808, 13.38, 0.3901, 0.3438
323, 2.0116, 13.40, 0.3809, 0.3750
324, 1.9133, 13.42, 0.4102, 0.4688
325, 2.0056, 13.45, 0.3975, 0.3438
326, 1.9245, 13.47, 0.4185, 0.5312
327, 1.9512, 13.49, 0.4072, 0.3125
328, 1.9269, 13.52, 0.4180, 0.4688
329, 1.9014, 13.54, 0.4121, 0.3750
330, 1.8647, 13.57, 0.4238, 0.4062
331, 2.0121, 13.59, 0.3901, 0.3438
332, 1.8529, 13.62, 0.4365, 0.4375
333, 1.8783, 13.64, 0.4292, 0.4688
334, 1.9790, 13.66, 0.4004, 0.4688
335, 1.9347, 13.69, 0.4150, 0.4375
336, 2.0022, 13.71, 0.3818, 0.3750
337, 1.9611, 13.74, 0.4058, 0.5312
338, 1.9446, 13.76, 0.4048, 0.4062
339, 1.9159, 13.78, 0.4253, 0.4688
340, 1.9321, 13.80, 0.4072, 0.4375
341, 1.9277, 13.83, 0.4121, 0.3438
342, 1.9511, 13.85, 0.3960, 0.3750
343, 1.9000, 13.87, 0.4209, 0.5625
344, 1.9528, 13.90, 0.4102, 0.3750
345, 1.9173, 13.92, 0.4072, 0.2500
346, 1.8427, 13.95, 0.4424, 0.4062
347, 1.9879, 13.97, 0.3989, 0.4375
348, 1.9496, 13.99, 0.4048, 0.4375
349, 1.9428, 14.02, 0.4102, 0.4062
350, 1.8978, 14.04, 0.4233, 0.5000
351, 1.9323, 14.06, 0.4126, 0.3438
352, 1.8393, 14.09, 0.4302, 0.4375
353, 1.9233, 14.11, 0.4087, 0.4688
354, 2.0028, 14.13, 0.3892, 0.3125
355, 1.9075, 14.15, 0.4287, 0.5625
356, 1.9191, 14.18, 0.4136, 0.4688
357, 1.8747, 14.20, 0.4331, 0.5312
358, 1.8459, 14.23, 0.4375, 0.5000
359, 1.9887, 14.25, 0.4072, 0.5312
360, 1.9269, 14.27, 0.4058, 0.3125
361, 1.8988, 14.29, 0.4233, 0.2500
362, 1.9241, 14.32, 0.4077, 0.4688
363, 1.8220, 14.34, 0.4473, 0.5625
364, 1.9276, 14.37, 0.4116, 0.4375
365, 1.9820, 14.39, 0.4180, 0.4375
366, 1.9230, 14.41, 0.4067, 0.4688
367, 1.8924, 14.43, 0.4175, 0.3125
368, 1.8327, 14.46, 0.4282, 0.5000
369, 1.9089, 14.48, 0.4243, 0.5938
370, 1.8560, 14.51, 0.4302, 0.4062
371, 2.0238, 14.53, 0.3848, 0.3438
372, 1.7797, 14.56, 0.4541, 0.3125
373, 1.9375, 14.58, 0.4146, 0.4688
374, 1.7984, 14.60, 0.4351, 0.5625
375, 1.8642, 14.63, 0.4351, 0.4375
376, 1.8752, 14.65, 0.4102, 0.4688
377, 1.9494, 14.67, 0.4180, 0.2812
378, 1.9281, 14.70, 0.4023, 0.4062
379, 1.9258, 14.72, 0.3936, 0.4375
380, 1.8740, 14.74, 0.4194, 0.4688
381, 1.8886, 14.77, 0.4165, 0.5000
382, 1.8842, 14.79, 0.4136, 0.4688
383, 1.8354, 14.81, 0.4414, 0.2812
384, 1.8336, 14.84, 0.4380, 0.3750
385, 1.8021, 14.86, 0.4478, 0.4375
386, 1.8376, 14.88, 0.4385, 0.4375
387, 1.9201, 14.91, 0.4209, 0.5000
388, 1.8155, 14.93, 0.4570, 0.5312
389, 1.7620, 14.96, 0.4565, 0.5625
390, 1.8922, 14.98, 0.4175, 0.3438
391, 1.8854, 15.00, 0.4233, 0.5625
392, 1.8857, 15.02, 0.4302, 0.4375
393, 1.8958, 15.05, 0.4131, 0.3438
394, 1.8108, 15.07, 0.4580, 0.3750
395, 1.8092, 15.10, 0.4541, 0.3750
396, 1.8490, 15.12, 0.4395, 0.5312
397, 1.7260, 15.14, 0.4619, 0.4688
398, 1.8590, 15.16, 0.4282, 0.4688
399, 1.8956, 15.19, 0.4116, 0.5938
400, 1.8743, 15.21, 0.4272, 0.5312
401, 1.9126, 15.24, 0.4185, 0.4062
402, 1.8727, 15.26, 0.4219, 0.3750
403, 1.9056, 15.28, 0.4131, 0.3438
404, 1.8672, 15.31, 0.4434, 0.3125
405, 1.9008, 15.33, 0.4175, 0.6250
406, 1.9237, 15.36, 0.4185, 0.4062
407, 1.8910, 15.38, 0.4302, 0.4375
408, 1.8698, 15.40, 0.4224, 0.3438
409, 1.8711, 15.43, 0.4336, 0.2812
410, 1.8996, 15.45, 0.4253, 0.3438
411, 1.8427, 15.47, 0.4443, 0.3438
412, 1.8285, 15.50, 0.4365, 0.3750
413, 1.9137, 15.52, 0.4233, 0.4375
414, 1.9041, 15.54, 0.4292, 0.5000
415, 1.7766, 15.57, 0.4595, 0.4375
416, 1.9489, 15.59, 0.4106, 0.4375
417, 1.8130, 15.61, 0.4429, 0.4688
418, 1.8549, 15.64, 0.4292, 0.4688
419, 1.8952, 15.66, 0.4141, 0.2500
420, 1.8611, 15.68, 0.4272, 0.5312
421, 1.8513, 15.71, 0.4307, 0.4062
422, 1.8019, 15.73, 0.4434, 0.5312
423, 1.8290, 15.76, 0.4453, 0.5000
424, 1.8155, 15.78, 0.4355, 0.3750
425, 1.8445, 15.81, 0.4473, 0.3125
426, 1.8951, 15.83, 0.4238, 0.4062
427, 1.9074, 15.85, 0.4185, 0.6250
428, 1.8255, 15.87, 0.4507, 0.3125
429, 1.9032, 15.90, 0.4233, 0.4062
430, 1.8441, 15.92, 0.4438, 0.3750
431, 1.9548, 15.95, 0.4053, 0.5312
432, 1.8698, 15.97, 0.4360, 0.4688
433, 1.8907, 15.99, 0.4307, 0.5312
434, 1.8257, 16.02, 0.4521, 0.5938
435, 1.8603, 16.04, 0.4326, 0.5000
436, 1.9214, 16.07, 0.4282, 0.3750
437, 1.7962, 16.09, 0.4580, 0.5625
438, 1.7650, 16.11, 0.4585, 0.5938
439, 1.8147, 16.13, 0.4507, 0.5000
440, 1.8105, 16.16, 0.4556, 0.2500
441, 1.8243, 16.18, 0.4453, 0.4375
442, 1.8419, 16.21, 0.4360, 0.5000
443, 1.8864, 16.23, 0.4473, 0.6250
444, 1.8015, 16.25, 0.4443, 0.3750
445, 1.8766, 16.28, 0.4194, 0.4062
446, 1.8509, 16.30, 0.4438, 0.5000
447, 1.8348, 16.33, 0.4370, 0.5625
448, 1.9307, 16.35, 0.4126, 0.3438
449, 1.8134, 16.37, 0.4595, 0.3750
450, 1.7874, 16.40, 0.4478, 0.4375
451, 1.8695, 16.42, 0.4292, 0.3125
452, 1.8189, 16.44, 0.4448, 0.3438
453, 1.8554, 16.47, 0.4463, 0.4688
454, 1.8132, 16.49, 0.4409, 0.6250
455, 1.7610, 16.52, 0.4517, 0.5625
456, 1.8656, 16.55, 0.4443, 0.4688
457, 1.9204, 16.57, 0.4160, 0.4062
458, 1.7656, 16.60, 0.4634, 0.4688
459, 1.8328, 16.62, 0.4453, 0.4688
460, 1.7927, 16.64, 0.4414, 0.4688
461, 1.8845, 16.66, 0.4248, 0.3438
462, 1.8340, 16.69, 0.4458, 0.4375
463, 1.8479, 16.71, 0.4409, 0.5312
464, 1.8054, 16.74, 0.4531, 0.5000
465, 1.7679, 16.76, 0.4580, 0.5000
466, 1.8832, 16.78, 0.4272, 0.4375
467, 1.7604, 16.81, 0.4702, 0.2812
468, 1.7791, 16.83, 0.4570, 0.6250
469, 1.9106, 16.86, 0.4336, 0.3125
470, 1.8679, 16.88, 0.4302, 0.4375
471, 1.7876, 16.90, 0.4551, 0.2500
472, 1.8026, 16.93, 0.4570, 0.5000
473, 1.7694, 16.95, 0.4512, 0.4062
474, 1.8613, 16.98, 0.4385, 0.4062
475, 1.8165, 17.00, 0.4424, 0.2500
476, 1.7593, 17.02, 0.4692, 0.4062
477, 1.8427, 17.05, 0.4492, 0.5625
478, 1.8874, 17.07, 0.4175, 0.5000
479, 1.8628, 17.09, 0.4468, 0.5000
480, 1.9016, 17.12, 0.4219, 0.4688
481, 1.9208, 17.14, 0.4058, 0.3125
482, 1.7938, 17.16, 0.4512, 0.4688
483, 1.8046, 17.19, 0.4614, 0.5625
484, 1.8584, 17.21, 0.4282, 0.4062
485, 1.7818, 17.23, 0.4404, 0.4062
486, 1.8255, 17.26, 0.4575, 0.4375
487, 1.8488, 17.28, 0.4326, 0.4062
488, 1.9111, 17.31, 0.4287, 0.5000
489, 1.8573, 17.33, 0.4321, 0.3750
490, 1.7685, 17.36, 0.4644, 0.3438
491, 1.7927, 17.38, 0.4473, 0.3438
492, 1.8324, 17.40, 0.4297, 0.3125
493, 1.9083, 17.43, 0.4131, 0.5000
494, 1.8161, 17.45, 0.4438, 0.2500
495, 1.7803, 17.47, 0.4604, 0.5000
496, 1.7868, 17.50, 0.4648, 0.4688
497, 1.9325, 17.52, 0.4126, 0.4062
498, 1.8260, 17.55, 0.4292, 0.4688
499, 1.7606, 17.57, 0.4678, 0.2812
500, 1.8079, 17.59, 0.4438, 0.5625
501, 1.7949, 17.61, 0.4570, 0.5938
502, 1.7805, 17.64, 0.4585, 0.5000
503, 1.8098, 17.66, 0.4585, 0.4062
504, 1.7412, 17.69, 0.4692, 0.4375
505, 1.7761, 17.71, 0.4370, 0.4062
506, 1.8269, 17.73, 0.4443, 0.5000
507, 1.6808, 17.76, 0.4834, 0.4375
508, 1.8235, 17.78, 0.4429, 0.3750
509, 1.7784, 17.81, 0.4585, 0.4375
510, 1.8193, 17.84, 0.4473, 0.4688
511, 1.7164, 17.86, 0.4883, 0.3125
512, 1.8282, 17.88, 0.4390, 0.4375
513, 1.8997, 17.91, 0.4180, 0.4375
514, 1.7723, 17.93, 0.4536, 0.4688
515, 1.7904, 17.95, 0.4580, 0.3438
516, 1.7661, 17.98, 0.4570, 0.5000
517, 1.8813, 18.00, 0.4272, 0.4688
518, 1.8425, 18.03, 0.4370, 0.4062
519, 1.8412, 18.05, 0.4478, 0.5312
520, 1.7306, 18.07, 0.4849, 0.4688
521, 1.8729, 18.10, 0.4409, 0.3750
522, 1.7719, 18.12, 0.4771, 0.6562
523, 1.8293, 18.14, 0.4336, 0.3438
524, 1.7575, 18.17, 0.4644, 0.4375
525, 1.7529, 18.19, 0.4531, 0.4375
526, 1.8774, 18.22, 0.4263, 0.4062
527, 1.7530, 18.24, 0.4639, 0.5312
528, 1.8257, 18.26, 0.4375, 0.6250
529, 1.7498, 18.29, 0.4526, 0.5938
530, 1.8894, 18.31, 0.4434, 0.4375
531, 1.7657, 18.34, 0.4624, 0.3125
532, 1.8889, 18.36, 0.4160, 0.3438
533, 1.8392, 18.38, 0.4351, 0.5000
534, 1.8445, 18.41, 0.4492, 0.4375
535, 1.7012, 18.43, 0.4824, 0.4062
536, 1.7994, 18.46, 0.4629, 0.4375
537, 1.7603, 18.48, 0.4546, 0.3750
538, 1.7923, 18.50, 0.4619, 0.5625
539, 1.6926, 18.53, 0.5078, 0.5312
540, 1.7771, 18.55, 0.4629, 0.4688
541, 1.7804, 18.57, 0.4502, 0.2812
542, 1.9369, 18.60, 0.4180, 0.4688
543, 1.7965, 18.62, 0.4639, 0.4375
544, 1.8222, 18.65, 0.4404, 0.4062
545, 1.7604, 18.67, 0.4531, 0.4062
546, 1.7707, 18.69, 0.4546, 0.4062
547, 1.7735, 18.71, 0.4482, 0.5938
548, 1.7836, 18.74, 0.4580, 0.3438
549, 1.7684, 18.76, 0.4609, 0.5000
550, 1.8206, 18.79, 0.4375, 0.3438
551, 1.7647, 18.82, 0.4629, 0.3750
552, 1.8484, 18.84, 0.4399, 0.5000
553, 1.8073, 18.86, 0.4551, 0.4375
554, 1.7328, 18.89, 0.4663, 0.3750
555, 1.8394, 18.91, 0.4424, 0.4688
556, 1.7320, 18.93, 0.4712, 0.4062
557, 1.8245, 18.96, 0.4404, 0.3438
